"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89"
"TICRR" -0.685529709003353 -0.399767210954501 -0.354799267351828 2.08435811853768 -0.156152882961261 -0.00599666001922143 -0.275226655161645 1.6533275767245 0.739068172627098 1.74923122603349 -1.60881092994883 -0.149964815934637 1.16907681146072 0.0402077231495858 -0.125542169202414 0.930400372887354 0.232959608184359 0.12157199818301 0.0817416530787654 0.0374665079886591 0.334422318200126 1.24148684556829 0.314877343712363 -0.97383785456533 0.923179083478936 -0.653792845869981 0.0535292204988574 -2.53165330191039 0.678251775451744 -0.86809271063595 0.705655170102936 -0.15252303219731 1.15143570009965 0.423238014791275 0.420960193099699 0.177617297848546 0.150285558234534 -0.17992973914354 2.07265996483542 0.0420918649522357 1.00955079469541 -0.0651526304095847 -0.193808745408836 0.0868658284102118 1.4787007070076 0.192734474892132 -0.976979162282709 0.123587404702544 -0.87829181753822 0.192705027683404 -0.509299151749246 -1.48738429598778 -2.49963459715088 -0.836600593995903 -0.179125510856385 0.299027458621769 -0.21258036182701 0.356118369971528 1.69498020913347 0.181487556528555 -1.68990090163479 -2.43144481013407 -0.0422846235380837 -0.359752539748842 -1.17817781295228 0.897077469184387 1.01006636264782 0.841485107459951 0.467171353314531 0.399358584202475 -0.419585930598239 1.33781528010737 1.16608270799371 0.863839196017863 0.86446614425951 -1.53968860793793 -0.129041405186278 -0.00639492465247611 -1.5055836890906 0.302842716437882 1.09254302131027 0.819750558866054 -0.396278733020526 -0.91248531599309 -2.5891491529798 -1.17480825866909 -0.893135893065648 0.0849250153399403 -1.06409221724973
"MELK" -0.78505666204991 0.343524098432604 -0.923027862676103 -0.0472467194028064 0.804961085657499 -0.00721148731547295 -0.140283618330481 0.902926099450836 0.224038005211493 2.61987670601092 -0.774702544594768 -0.944907071171924 -0.443219516900947 -0.539388761354934 -0.982861526972875 0.760950461822387 0.366454951249862 0.526065844245346 -0.9712669593681 1.05618805335592 1.32648227493946 0.657963332454335 0.532587906792188 -1.34133500572407 0.521763022031873 -0.853912800430315 -0.410002357692457 -1.45331206592588 -0.617659564621605 -0.410536803948002 -0.36631442772611 -0.0231103841859619 0.300108832070084 0.387613612986414 -0.210807712000019 -1.41121249375588 0.599859290239205 0.147506372811245 0.0631286178006164 0.684066796486709 -0.326568001622602 -1.29804548523306 0.170773223207528 0.47046549704641 0.77372636214688 0.0669958961967799 0.315754047851643 0.0632843400281264 -0.974753701810759 1.05372574243547 -0.663432417082141 -1.43964274729921 -1.88752380664032 0.349514378032323 0.490131683660483 -0.26219543346516 -1.29937203551889 1.11053498307608 2.55621430556584 0.253321096810331 -1.85007731875923 -1.56588965088947 0.589199673657496 1.00985765197029 -0.986638986810641 1.21316991315394 0.9711620927841 0.615677064127852 0.415100061239395 0.663652057315152 -0.0948548832714496 1.48232940175536 1.55734058428133 0.612967845157249 0.870446382663182 -0.824727453794818 -0.174299980509499 -0.359890047364267 -2.69886043381233 -0.570360647775887 0.376875790172177 1.03180382148456 2.1218013374658 -1.33500125613426 -2.37365974248649 -0.25539218717239 -0.300411036836205 0.500707802642491 0.666375200460397
"CDCA8" 0.0527689886132751 -1.33016866169658 0.399475306117158 0.665163194288739 0.265229750776793 -0.00914507020704646 -1.0280544496075 1.76335143081335 0.350266055573385 1.95664044762554 -0.8723474635268 -1.0650279466705 0.533910477703924 -1.02190578044733 -0.457313973450216 0.175267231465685 0.646466592690907 -0.199619687769183 -0.388868462840545 0.906371442835137 0.331539651695872 1.1081368292607 0.780795105679983 -0.770857730839281 1.51363055365528 -0.539592822730701 0.308942885246921 -1.32604323554322 0.746320815723718 0.0311055289572044 -0.635871641372302 -0.268980917021603 1.62524586095704 0.00809220274957985 0.806564779820445 -0.322230242123952 -0.349197417658379 0.049045778408179 0.0703463283415947 -0.35779564082757 -0.148513076876074 -0.0979543651128354 -0.995872384117413 0.439697413181193 1.36429312064679 0.329158586903576 -0.741786596859334 0.536082639756865 -0.518641001842815 1.01701937901277 -0.767644633499627 -1.40144941459891 -1.52119326569074 0.0968965292696949 0.799329238387202 -0.475051355594414 -0.719775922945041 0.426988830461737 2.37006823141339 0.517620540059068 -1.18832132372732 -1.21625499525481 1.02322296327632 0.179342472362292 -1.03299179890278 0.662001975079346 0.920152796049347 0.546638896841424 0.741908657232532 1.08596823547445 -0.950689450837478 0.219966391302987 0.10281785797239 1.10877648593674 -0.238187150321521 -0.409088610757273 0.224778835075683 -0.367391533657792 -5.17913004224146 0.296295524416039 0.295069408752049 0.73278229427328 0.915627045481354 -0.501471528256013 -1.52344788340046 -1.0998669002443 0.273057913729665 -0.149735279638639 -0.132759842638819
"KIF22" 0.162620485124443 -1.08069951511449 0.111573600744317 1.02065666011814 -1.09424346906006 -0.72251816098982 -0.35746527848384 0.138821910922795 -0.166747645851806 0.554810790003054 -1.10931635922735 -0.303786043612786 0.800437511055912 -0.396152305128584 -0.647264566883189 -1.21537751957525 0.576988885754663 -1.26882963939863 -0.551189833101332 -0.347808660400318 -0.231971502313608 0.462544484206932 1.14050594179977 -0.977172896340557 0.0667133474506462 -1.17121940031569 0.217655002176314 0.127171954687289 0.6194088003535 -0.370539555179242 -0.218090819267329 -0.517111691030615 1.51816654537386 0.183767370083222 -0.655141169968578 0.850096606909716 1.51248655852364 -0.575537416516702 -0.0808242047967668 0.0609749833156162 0.783894475864524 0.0904442192609735 -0.635360480604941 2.34768544117688 0.343763359455711 -0.29342538392311 -0.121880055427829 1.09966688724011 -0.299578641613155 0.541514675957696 0.223840848285838 -0.223187335702009 -1.8803878836134 -0.254588777708763 4.12855018358298 0.233930877007954 -2.20334025555919 -0.051643602501365 0.390591324186986 1.93410605903099 -1.02772353509826 -0.725088305437245 2.67867117563092 0.816458819705951 -0.0702554153894498 0.202887586334786 0.618389728786788 0.658365503000855 0.00856858320801987 -0.204278522877561 0.124708681891845 0.640446154334749 0.40255502814477 1.23320965193589 0.807865428414982 -1.91205782562589 -0.832854749661092 -0.389738538986232 -0.421753396740811 -1.47043670884422 1.05396793524827 0.335558476100895 0.98428575230397 -1.15499425342423 -1.37716656932234 -0.835839800872233 -0.630412796667422 -0.423915183584447 -1.31041262295542
"RELL1" 0.0655282803522582 0.0901251243930347 0.0680890741195546 -1.24545208792969 -1.65486311849642 -0.575521250645435 0.158820829984621 -1.16065829757089 0.341519946503244 3.32988364857837 -1.04660294145801 -1.46312430333909 0.270942074545413 -0.424862467971061 0.703306133028766 -1.99479501124139 -0.0580576017389755 0.27832158796682 -0.272787390229756 0.437233535392542 0.00609987879099803 -0.00468631430333098 0.512706936988368 0.625390736343362 -0.415250135843069 0.613899491805211 1.15437389424128 0.342700994056279 -0.00989001707038677 0.0703291517862296 -0.436830111080865 2.44352125805499 -0.0442783665595734 -0.173257196763364 -0.257607501085682 -1.21150250136141 -0.137928199322878 0.132104494431167 0.234339858417518 1.07026885948483 0.870618911525769 -1.52836202345279 -0.634618371772889 -0.529843955105196 0.23252931685695 0.294083124661183 -0.176013428795797 2.64201569435006 -1.13384941746289 -0.334675808107014 -0.699140956913835 0.796347042333025 -0.074805254454303 -0.457394765183995 1.27186699480472 -0.610002169940177 -0.944717463578009 -0.408559045896515 -1.15484773582821 0.528895302939688 1.54294297569592 2.75605940479374 2.56262868783371 1.96854116288019 0.94925039329116 -1.11206816067543 -0.285886027291829 0.414370952190674 -0.20193631080723 -0.338673398380303 -0.253687932460715 -0.877549234925417 -0.97509700160944 0.524609989596489 -1.33574665073513 -0.0221114054756137 0.132705682573127 -1.52969687085826 -1.12218242282196 0.355391987945064 0.155023966663644 -0.459085320510011 0.128876195038038 0.827276749256193 -0.442949351317735 -0.431614113675547 -0.111610630297403 -0.601999389843429 -0.526860892305875
"RACGAP1" -0.593185225544311 -0.0861523751121882 -0.855202925667137 0.258010186483693 0.232547526706491 0.102305145473504 -0.35240705856773 0.349089647900198 0.0378221181967461 2.2672460446167 -1.15939239513901 0.00332720699123076 -0.303674529191998 -1.2205160976964 -0.286264086746764 0.289338798852481 1.13679363558616 0.880056104984191 -2.02243530907256 0.994155106817754 0.805046659596398 0.931642278532272 0.732811269364255 -0.641192535649156 -0.21849516553925 -1.29188713782068 0.205574401592534 -1.42329252847722 0.895850095890927 -0.288801963138628 0.242605694363278 -0.108516414747422 2.06702510645614 -0.191952797441211 0.52593520136447 -1.47969937733695 -0.423433437434867 1.00874659291601 0.442253415086012 1.08081771329177 0.476697502113357 -0.691539341514926 -0.830525240312606 0.929338071429834 0.600728972758946 -0.220505560641179 0.496664760756074 0.281467864238841 -0.246335274638488 1.36852553731357 -0.207087142493329 -1.97755521067763 -1.64359975821097 0.20489266773116 -0.120797221132909 -0.587147960091018 -1.18287499914556 0.0270388787785918 1.73197240691339 1.30978095267864 -1.98838791688786 -1.65563920072422 0.910941384963185 0.630415343731902 -1.20563244830972 1.05074693994876 1.63791841046033 0.577118598503123 0.342506475325124 0.690995236971847 -0.142818904483561 0.5423462928591 0.782008067328902 1.12149375722423 0.69207240060297 -0.516071682813672 -0.866085464949775 0.104836214650991 -2.16256806127581 -0.875228274723009 0.329350468440765 0.834810646619256 1.0588345438961 -1.11142643394091 -2.90084270730344 0.280309669152705 -0.558193705528072 0.877525689302166 -0.742973835634865
"DEPDC1" -0.887836072713688 0.0996900304347954 -0.726554511384226 0.628858513496203 0.79572441539653 0.832296128658554 0.645987947076926 1.03635493127106 0.0721305854127325 1.38120167241667 -0.439815438046885 0.53862162048648 0.500009863141743 -0.0943052607297522 -0.0460039535352747 -0.130846184561697 -0.0675573822231192 0.243365014767343 0.0093579539203858 0.858395372864648 -0.121245691350687 0.610178822692032 0.0878861254756026 -0.00866329159503666 0.362990931563832 -0.798940020912401 0.356383671979395 -0.274465121113369 0.558835546438855 -0.523114879826141 -0.528353441496396 -0.403239402265353 0.779720735344508 0.542171148466151 0.778545588365917 -1.26112914205427 0.616797754594356 0.484908636130744 -0.352035250453728 -0.172966379573041 -0.684190103637942 -0.439054709685238 0.649613254603923 -0.247803677939287 0.598272597505204 -0.719059843108325 -0.123490075299909 0.180780823867711 0.0779947296924827 1.13979567305823 -0.850177532848012 -1.24611395961711 -2.2488236351604 0.652142468962841 0.464629992120079 -0.726542540449015 0.228758545159305 0.807638256035258 1.50986788803056 -1.2495580675736 -1.54289915777181 -0.764951116260666 0.498251244039586 -0.0458461847062391 -0.848518622903431 0.631011533808172 1.01978507833326 0.57646377045845 1.02702194823685 0.383581718984601 -0.425786402525426 1.55283806501864 1.76168630910196 0.478193363304811 0.121019580219033 -0.616898493698858 -0.394744808667644 -0.510137243716719 -5.07877050492869 -0.3025249293171 -0.329362071932657 0.250264286995048 0.425985764816217 -1.35633286215882 -3.33921134355699 0.520070943446646 0.133260352919681 1.98957729995314 0.428950812231829
"CCNF" -0.0999151271035208 -0.118379435023869 -0.224473243642155 1.22311463722706 -0.432630877071761 -0.755377178508806 -0.896976212280091 1.03514904983717 0.00760079143203278 1.56010643647919 -1.09289504701108 -0.255763090659277 0.472122882661702 -0.965009363740543 -0.0207262119269884 0.330703690221833 1.08027579743062 0.0121252402897437 -0.413605533517052 -1.44402360954229 -0.267985247108248 1.07629331849092 1.00264351493372 -1.45212439444276 1.95828419151967 -1.55531769214073 0.0454100355462284 -0.955661010971508 0.322511078331162 0.409839155732965 0.596348503858086 0.210323419719235 1.58211676611251 0.070536126180778 -0.240251701139587 1.48120533799096 0.420425853935143 -0.0745269387794257 -0.214947989197626 0.39564781529588 -0.0940318909812969 2.08694883989746 -1.10939833425127 1.23760315459333 0.72542952311376 -0.620250990236515 0.836576921413332 0.481945356417382 0.430746181019621 -0.390042642625554 0.346304776707873 -1.62139300472833 -2.8217665952877 -0.610819599496407 -1.29090849073668 0.514559309322693 -1.4652098668926 -0.120992809251939 1.18958331634695 1.48302700572988 -2.31553114959974 -2.0184012744567 0.161999211217956 -0.280889878274751 -1.14318476541004 0.631248039386859 1.42940638020774 0.376646122224672 -0.728599185121302 1.1594771349519 -0.710289503649057 1.6163387729131 1.28601155289393 1.05862337104463 -0.149916881866472 -0.403621134370136 0.386363514423219 0.708244411451462 -1.50117643868454 -1.25804709947628 0.455633407111424 0.976412239435305 0.351293828382238 -0.904642817670799 -0.218752161573718 -0.140950202748381 -1.08482351034478 0.127881364550803 -0.866857246441789
"NUP107" -0.0325665265586783 -0.203700792692953 -0.475014175970267 0.0259853250809254 0.311933395428686 -0.162378298725016 -0.137200366402373 0.311380054027779 -0.648193160976804 0.908391301696227 -0.823108626049191 -0.164179902386439 -0.721963887498881 -0.512133209887405 -0.541261834236861 -0.345409385976034 0.0469839979620846 1.02518360771401 -0.206038844735475 0.238369623025766 0.38832374389842 -0.165560556016545 -0.211169184445089 -0.793077536232166 0.660120492374521 -0.284900370072735 0.387888438797603 -0.278104688624279 0.633651555350717 -1.21060025179112 0.293781967483031 -0.358461208913676 -0.15130868639491 -0.138058822757242 -0.166081657296148 -1.55724962672756 0.0891853933689846 0.00552361202976129 0.0329618027499686 -0.540317008226379 -0.0765263725124711 -1.65654222433619 -0.81891638426687 -0.842746490026446 -0.0546486669249186 -0.103185125936029 0.399814009952117 0.679912891219834 -0.205914116950322 0.306067344053329 -1.3834985786158 -0.702272985049284 -1.57562424778682 4.45971691611477 0.604476795565078 -0.651149978007214 -1.09817131000325 0.792195388173366 0.359857571330779 1.14928953034182 -0.618927145219493 -0.208977053439169 -0.720284736609499 0.669442870185712 0.0330873298430327 -0.667708149287952 1.64919409139211 2.00902691814203 -0.934784748586231 0.258184698340158 0.162580374318864 1.81774560553762 2.01295968870066 -0.210967839072308 0.340376780978173 3.94385260081673 0.399934468773745 -0.643799346848758 -0.970484794863748 -0.18274563857203 -0.00598657185752721 -0.112753853042719 0.416045907551462 -1.24330354904659 -2.3039830123105 1.01190837209677 -0.0879379829528908 0.631634936301693 -0.557089888999036
"KIF20B" -1.07651138977498 0.220362476423415 0.200299361150667 1.18268364193022 0.288105347609775 -0.519205721277778 0.714399298121966 1.29423370779331 -0.74834909075146 2.89556877007892 -0.167697876004842 -0.0610946181112973 0.3478812466231 -0.187554388748578 -0.48467575181068 -0.430027182688583 -0.677576209415265 1.01519064097455 -1.33995739853811 1.40523317914874 0.0928296378836404 0.531590813121623 0.260724222930092 -0.986393155776131 1.37644219905423 0.546505358713776 -0.989059381030796 -0.297627622135932 -0.600815524261273 -1.58843018490616 0.0159701359546183 0.275995735467199 0.122801187033696 1.2754933071752 0.751524535163652 -1.10433944267523 -0.867872109699606 0.0254827046579787 0.565766703095082 0.105091173753608 0.611390091180029 -1.70818239175776 0.625740877313089 -0.28326858407963 -0.792365170031046 0.850105528672922 0.17641791891065 0.754336009820093 -0.431024154006591 2.01031797951075 -1.4954724528714 -0.306043298897772 -1.36741216477282 0.53882449372354 0.316061141382022 -1.63913851322627 -1.42865598173149 -0.150285698430253 1.78582999640189 -0.747483918352849 -0.672299443288396 0.168294903765614 0.819152390449075 1.74017162236293 -0.759048170732657 1.32804708874743 1.55832134280361 0.917924449041134 0.160145501951286 -1.39083396550349 0.724693457925056 0.444627865635613 0.888767194732423 0.763311561797133 0.59641140842231 -0.6194025815099 -0.645110812799485 -0.367090229014846 -3.0917743813227 -0.278321043404836 -0.165853137446699 1.09291626558025 0.155343601217355 -1.41523240164937 -2.15450817693977 -0.134441555114779 -0.466263086697606 -0.00415524693190289 0.103525532915684
"RAD54L" -0.114117267629755 -0.766830022713907 0.0699024743394557 1.24711533555097 0.0164496847490578 0.410354156760289 -1.0381228573558 2.44811578252134 -0.789374796848205 1.47403731196719 -1.90127222506575 0.388486897038577 1.19387018618478 -1.04873583904789 0.188517088883035 0.500675233375335 -0.110958665834921 -0.326752293607939 -0.389972387999239 1.57772105910168 -0.491215107538039 1.34820205327571 -0.621929574745776 -1.53688858851931 0.258905217183972 0.218969617269166 -0.437823709618137 -1.99200961405573 0.50820178407885 -0.447088273647126 -1.09491807523345 0.271769513813185 1.51728440448299 0.347954631279725 0.119577762339522 1.32515471791754 -0.630526733869423 -0.467471728179802 -0.0137165387841911 -0.363954730241239 0.553338955563014 0.478110114626862 -0.982070810576962 -0.00346671132358538 1.95759406593531 0.028885935795014 -0.755684894380172 0.429312669483764 -0.341480268146174 0.504279523332231 -0.688090353240746 -0.462257710012556 -1.36436344319427 -0.0932242907422422 0.158278072936996 -0.78793083233266 -0.370380781460496 0.0706808226508178 2.4406768263187 0.707539809324385 -1.48786172046975 -1.82629112359363 0.300775374828612 0.128217405424501 -1.06852142727201 -0.184945114797758 0.586468730862154 1.25488359071968 1.31491295378274 0.360700669923139 0.425983941213277 1.04132184979861 0.824042522101077 1.53722508284148 0.158497934905906 -1.1287369603965 0.405474805535105 -0.526127129314184 -3.13556217120572 -0.0555710067332539 1.04273639892661 0.705002961537509 -1.27182689600684 -0.668989461969159 -1.41784862894964 -0.542687315750631 -0.423592755883763 1.34962210431452 -0.0246371965060732
"POLA1" -0.64991066236426 -0.135609577498063 -0.504065200752795 0.322539291324578 -0.553035124981882 0.570767305461456 -0.257029468358513 0.985786123773964 -1.35418826737884 -1.16297009210206 -0.702480803329531 -0.86168831126198 -0.0872439003749091 -0.519724696009431 0.091932748204977 1.20918639910872 -2.03717203146742 0.507223355300605 -0.670158474835712 -0.173400781682695 0.848244126191305 -0.360474687088439 -0.622019243232235 -1.0060170376236 0.410144934201056 0.0157029730476877 -0.301452096805016 -0.172208586964581 -0.748342588587523 4.87478392763513 -0.686168284925122 0.770319140730236 -0.0619197834832674 1.47397771832235 0.18820410811554 -0.451730986105636 0.438320888005838 -0.357259086259645 -0.785035432622218 0.839323202924611 0.946573632334908 0.138517715405506 0.109810211130764 -0.260492296301451 0.357052119983941 0.336413154493446 0.29598877899698 1.65553411187969 -0.0987455242807106 0.751439807584021 -0.43024826438952 -0.0154528737887113 -1.303226992389 0.449476893523358 0.16388875487277 -1.75727126747132 -1.20896448566724 -0.00949133520340745 2.43328048682663 -1.54668534230754 0.341741343826583 -0.173135781582046 0.741658993386406 1.4658736127146 -0.214804539225496 0.0771362852843654 1.86535407109352 1.38109442969991 -0.627272305401236 -0.604072459825713 -0.493556734873228 -0.146524355058997 0.214674974209892 0.800384159673296 0.51075103523583 -0.982249029592179 -0.808181330514355 1.91562948383524 -1.37341010652326 -0.166919861342453 -1.24425576483437 1.21347438177126 -0.895594765058331 -0.974260474104484 -0.406397382631522 0.0524404498554814 0.0834213362655772 -0.645952741120955 -0.239595246649035
"CENPI" -1.08296112259059 -0.043546753702751 -0.380165954093854 1.83227925939071 -0.39838262180734 0.87941954043901 0.2691792342605 0.403105766548716 -0.809836480384584 1.16566771384185 -1.36552487265315 0.370127106591031 0.0168078162737755 -0.932093053934433 -0.621199036194323 1.06590703573045 -0.0917259576917756 0.323260835701351 -0.518928667952077 0.389974983607521 2.19659140082448 0.373246268240135 0.118332093534214 -0.601958694782309 0.7885764322741 -0.908108793747855 -0.442062948792977 -1.78514893098691 0.48369393207421 -0.314407405664797 -0.0173893244227681 -0.184304916734204 0.756997777411569 1.6477347398127 -0.17648413669401 -0.23946796608309 0.358507193675259 0.412381763246769 0.741385826661091 -0.0663625118301333 -0.132395442566844 -0.311883326354423 0.222419508989702 -0.525377136921613 0.343072425354387 -0.225883427441423 0.404992178614043 0.060573211622601 -0.734650868434808 0.124847832798209 -0.931239851195172 -1.49489724526232 -2.40162260365763 0.841141416883371 0.132900476056289 0.0501389539680534 0.0405444091170574 1.6346957501413 2.39973145296854 0.614196994061752 -1.46856409253644 -1.42717683339344 0.0210112775984169 0.518595789109829 -1.67221725063448 0.886458038302869 0.021404996722094 1.52613964023913 1.19014711525521 -0.114493477843838 -0.430753223543164 1.57123766548233 1.69995298345981 0.965463871674938 0.636432509037974 -1.81440699668429 -0.154010877464503 -0.521962620665909 -2.04921273500645 -0.242149484681354 0.199821377300358 0.600288492680754 0.67272037053553 -1.79282629988605 -3.04792955535253 0.00346250801911883 -0.535628592927572 0.524112341297328 0.50966178576773
"DHFR" -0.481842982906045 -0.992224969540381 -0.837813857056058 0.0145466460927767 -1.09742159022833 0.16884594671359 0.573552518975432 1.29633771290354 0.824660054029482 2.54351887006522 -0.935516985467465 -0.885135291698274 -1.45182257972945 -0.299000456507378 0.688389024382995 -0.0783631817744428 1.40176564446303 1.59916289892512 -0.664463235246146 0.724141554596084 0.0955938221592416 0.130851973351007 -0.270420505121061 0.73535427241903 0.565628905588385 -0.0915193857477553 0.321509243451276 -0.438110299621038 -0.359070650088462 -0.817639547620499 1.23808821511637 1.14303132407752 1.13848338725802 -0.575248653488642 1.63973246881856 -0.960303861861033 -0.443938671886869 0.103157184639919 0.901729636769702 0.187316363913278 -1.58167283289936 -0.874963801759983 -0.677049323768857 1.23823656970129 -0.132613548072278 0.117422212111451 -0.462387794889772 1.21493224879639 0.231443211313152 0.811363997927459 0.176337958459737 -0.44557057281219 -2.78482206824967 1.45248297504333 -0.680976708469997 -1.6289885938084 -0.890020525203178 -1.04173236732784 0.0715416153184346 -1.19297845493997 -0.429863058582012 -1.04585690053727 0.919226031328391 0.675086889875683 -0.522586256223933 -0.455034931559047 1.4959159697162 1.28133393139998 -1.02708804153092 -0.971024591308873 -0.883572479210963 1.61636252484327 1.69474733705739 0.870205465527601 0.569539911812408 0.41945659652054 -1.20287267824164 -0.707267981575242 -2.07920566489656 0.391246243634866 0.0386784771340924 1.07658633138366 0.215872154697113 -1.15540225522081 -1.8850309726124 -0.232996956042875 0.58834388011148 0.767903387404032 0.701772475505879
"CLSPN" -0.596417524932756 -1.21112046124241 -0.104960466957021 0.467982163774217 -0.182208972126469 0.58471595404786 -0.654607139749926 2.28741844893205 0.0175503331756813 1.05920541011105 -1.49741567124319 -0.701567127150616 0.953209571174594 -0.824262526306345 -0.452574573816532 0.655874880612626 0.0664190773594224 -0.0431651590964931 -0.0432555004666448 1.45828165124674 -0.0492309988332383 0.0744307533268338 0.182607377569412 -1.83927698833599 0.468941693998655 0.163713061008952 -0.160323948531401 -1.99508160006631 -0.215822484573536 -0.58712162516263 -1.64063227404934 0.386726113958531 1.18806294927186 0.52452119461994 0.911530735652373 0.221769898219039 0.653016237347001 -0.0867200410380914 0.142084675116112 0.575822301695119 0.732988281473354 -0.906827171817279 -0.870054456286837 1.21603598597976 1.43822536539966 0.461087033352799 -1.2147836562377 0.661222810457061 -1.08612485698902 0.628482962409637 -0.778801432566323 -0.0276434619033222 -1.92633982211947 0.0919674588817945 0.335913933903719 -1.19615549477816 0.173778078170472 0.272749768751216 2.64123325584881 0.125695412989969 -1.20117491780021 -1.53525895726504 1.244161625377 0.537366184963511 -1.23978721608831 1.07073610051611 1.48671489121623 0.175643668723892 0.546514589947769 0.195848911695863 -0.206893112926982 0.501143375428093 0.65212124603169 1.99824750427964 -0.767029398840756 -0.46301516010986 0.193993578251571 -1.64148988311362 -1.6326856069402 -0.0511952254829911 0.28092001605948 0.846308450317983 0.41736396849341 -1.02001023134645 -1.81846137630128 -1.59645156260173 -0.246341815548465 2.31610239341718 0.025838566187166
"GPR26" -0.757683982784424 -1.4197910644763 -0.387161616427567 -0.916407478949954 0.198257272532736 -0.326138992791452 0.432740770575195 1.96103690013066 0.464907750967754 0.0336248193716296 -1.06053834367015 -1.4197910644763 -0.97723536445663 -0.903937009472088 -0.981818378403512 0.0238970025355497 -0.465174549132461 -0.557056229803919 -1.4197910644763 -1.41979106447629 2.24076486947965 2.17355299325755 -0.602311119652337 0.0601383147355806 -1.41979106447629 0.702330781031989 -0.326490538945276 -0.748020780873755 0.457901767448687 0.284723933398658 -1.04756326566765 0.93178168509307 -0.0317909009722387 -0.616612118915357 0.0794724773598998 1.49643624544999 -0.10933466690063 0.426533864971714 -0.618327879682309 0.0838286145143123 -1.08742165832961 -0.374298175710979 1.95400366867656 -0.134052027167114 0.0377767543111583 0.264894455386244 1.12871456303392 0.555471489717808 -1.41979106447629 1.07400323094706 -0.762146001590494 0.787832384027707 -0.393536282901098 -0.798349730281446 -1.0784652119832 -0.953776377469504 0.929464068643943 1.38072129604642 -0.62795769449305 -0.349944795884115 1.91548111484915 0.218296762852822 0.337558222141825 0.982751311679979 1.71854444646864 0.019615313382193 -0.519279501437391 -0.757679012425946 -1.01862615726641 -0.401340586497602 -1.41979106447629 1.30762104772294 1.26007889128494 0.631073743109235 -1.4197910644763 -0.96846078566068 0.129128949520073 2.0913457821824 -0.156186643394322 0.913203437579669 -0.434656828775904 1.5683486071017 -0.809217135066499 -0.220066462819783 1.25968325319172 -0.530481613590272 -0.946264538370607 -0.297819004495162 1.89441510221054
"MNS1" -1.2874237113485 -1.25568547886171 0.949164159134416 0.320522997487345 -0.411038102242788 -0.220922532896066 0.247138662857627 0.671270277125711 -0.620904111104551 -0.824336506120396 -1.6089836721258 0.540899577459147 0.838012795316392 -0.108175743709022 0.596008469033575 -0.0750728589978132 -0.371228239369903 1.26377581126487 -0.359288781696347 0.0650659749525725 -0.292833770442677 -1.30104257583423 -1.15710931795343 -0.157149762811881 0.954961455631199 0.882009642333323 0.413832651577667 0.915931574262792 -0.648387646947915 -0.85337521560076 0.14438926715972 2.25158865847892 0.791971040104579 -0.188312022710067 -0.434939179451908 0.204033008497149 -0.264643010869867 -0.701609749845519 -0.344007325298967 -0.448868314392948 1.4413939680881 -1.48883120341946 -0.697647047964245 1.14147081614038 0.361344584794867 -0.0411787584662196 -1.10535075927634 -0.318602017691137 -0.899165586576225 1.12779474088889 0.209941152760602 0.729620221467683 -1.36830024520644 0.171675936817625 0.0530587332608008 -0.755241180351514 0.0742147705851936 1.36050572891521 1.19997279481455 0.540763814776934 0.747130681612918 -0.0400131609908256 1.20469024947816 0.950863008533282 0.694071141124098 -0.0793502729034703 0.329290967108948 0.476024022846217 -0.515321824277333 0.526271688555712 -0.699525994885177 1.43684196259626 1.40805914826453 2.08043135099951 -1.64227341372771 0.148752434108292 -0.0242270388109654 -1.74294263550022 -1.32864857841156 1.52628723818674 0.491552652082307 0.466519723641512 -2.78229976038258 -0.862814632459702 1.03206137467045 -2.67452931387738 0.798097656359784 -2.23939895089753 0.461721420552565
